T Loss,T Top-1,V Loss,V Top-1,ParameterScale
5.885798251496534,1.3940408838599487,5.275481576538086,5.28
5.216088247339915,5.509780636208369,4.671510150146484,13.44
4.986827202478501,8.82825843296328,4.383763460540772,17.62
4.829826608262033,10.96418659265585,4.193516512298584,20.78
4.736631605586468,12.746517399658412,4.049180763244629,23.94
4.594360390246983,14.872438087105039,3.831042127227783,28.95
4.488449109506647,16.83957354824936,3.722087773132324,30.93
4.405183628825018,18.390398163962427,3.6214015106201174,33.37
4.2973047929579735,20.35353063620837,3.533023519897461,34.81
4.201044227403011,22.335343723313407,3.4700973205566408,35.71
4.128299905335568,23.820786187019642,3.3664113319396973,38.53
4.013444256110644,26.16153394534586,3.362422473144531,38.81
3.982512856629239,26.453752134927413,3.26905115814209,41.57
3.9025776602079683,28.287788215200685,3.2889013946533203,40.96
3.800076572636475,30.991807216054653,3.1818363868713377,42.85
3.794281518530581,31.134914069171646,3.101731343078613,44.4
3.6811731765659115,33.252161614005125,3.1152645347595214,44.69
3.6988715604265767,32.898564261315116,3.113666716766357,44.95
3.6552571507216927,33.951016759180185,3.075434142303467,45.46
3.5550009503922433,35.798062553373185,3.093459565734863,45.68
3.5364022100205914,36.52493862083689,3.1004981178283693,45.38
3.514320199862186,37.94966908625107,3.0258558570861815,46.6
3.4950986254632626,37.61775459009394,3.070288175201416,46.46
3.4543311280332807,38.191849914602905,3.0613130016326906,46.57
3.4625353375425916,38.328285119555936,3.043812086105347,46.83
3.40420045840445,40.56829099060632,3.0810254047393797,46.0
3.341347639424286,41.50198815115286,3.0055363906860353,47.37
3.29502391530142,41.87226462425278,3.0511034736633302,46.85
3.2934844290263423,42.64350715200683,3.0411884872436525,47.28
3.2381314404696915,44.0872518146883,3.0289305179595947,47.84
3.2542476295712257,43.696293232280105,3.021216015625,47.92
3.2643123729731873,43.48713706233988,3.031538677978516,47.49
3.202139783170262,45.05664229291204,3.0250723991394044,47.57
3.1614457925703667,45.72847726302306,3.071053175354004,46.79
3.180997543921336,45.4726195559351,3.019363737869263,48.02
3.1667532495308084,45.29315222032451,3.0482991607666015,47.39
3.1028402503182195,47.83571733561059,3.036774993133545,47.82
3.149777604106346,46.93204259180188,3.046083373641968,47.56
3.0978256609580335,46.982079953031594,3.045327949142456,48.11
3.029915798433208,49.055294619982924,3.0133275146484375,48.56
3.0791011279103695,49.056628949615714,3.110502290725708,46.41
3.0324475302032483,49.74414229291204,3.068569049835205,47.97
3.0398653135861626,50.003002241673784,3.073198991394043,47.61
2.9543783775666754,51.35334383005978,3.024958393859863,48.79
3.004410692405538,49.97998505550811,3.072706097412109,47.77
2.9369860314386305,51.85905476088813,3.052397438812256,48.42
2.9694900076985866,51.29963706233988,3.0463875526428223,48.38
2.8751522680310284,54.25918018787361,3.0392160556793213,49.44
2.9559457301075494,52.17162147736977,3.042167406463623,49.02
2.9393034046476054,52.62529355251922,3.0934292137146,47.97
2.90627447730145,54.21948388129804,3.0674933712005616,49.08
2.867465095984233,55.74262115713066,3.032518336868286,49.11
2.8582579263960777,54.66781863791631,3.0806530990600587,48.28
2.7529324468234786,56.501187553373185,3.0874413429260255,48.98
2.818387477241145,56.04851622544833,3.0447626804351806,49.49
2.768583602624302,56.65029888983774,3.077727853393555,48.71
2.789475022168571,57.600341588385994,3.0407343479156492,49.34
2.822759252140198,56.625280209222886,3.06624236907959,48.85
2.7704057633418695,57.47124519641332,3.0458350688934326,49.29
2.731206467577171,58.912654782237404,3.0885056129455566,48.88
2.6463433716869273,60.23497544833476,3.0900016075134276,49.35
2.747391843062807,58.72851729291204,3.056248191070557,49.93
2.6707138535713764,60.27834116140051,3.0630764068603518,49.58
2.591666841995604,61.24606372758326,3.0655088096618655,49.44
2.674385800105094,60.42711891545687,3.0269341789245607,50.28
2.605315223298044,62.15440862510675,3.1201103538513184,48.87
2.6424143139263383,61.819158304867635,3.0576095706939697,50.38
2.5949423787534798,62.19310418445773,3.064386789703369,50.18
2.6082694195560876,62.80989805721605,3.012929648590088,50.95
2.649361768408172,61.44521242527754,3.0889632751464844,50.08
2.522596443238979,64.12254483347566,3.089959338378906,50.27
2.5429061069944594,65.36146989752348,3.0476245754241944,51.15
2.5536362941605124,62.426278287788215,3.0994503700256346,50.31
2.537214377005827,64.69964239965842,3.0117146018981935,51.42
2.4714736835657276,65.9992794619983,3.041284129714966,50.67
2.515163663001675,64.79237830913749,3.0695032485961913,50.48
2.499665794059011,65.10227636635355,3.0912341987609864,50.58
2.5105960323299534,65.40216695132365,3.107974324798584,50.48
2.480310678176652,66.05865713065755,3.0825982139587405,50.79
2.4316122623512015,66.7421674850555,3.09434846496582,51.12
2.462701970547514,66.69980251921434,3.0931536220550537,51.12
2.4092614716897147,68.9271322587532,3.062140212249756,51.34
2.495415079807441,65.7851195559351,3.076413768005371,51.36
2.439927587745334,66.3348633646456,3.0466685997009275,51.38
